name,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
'674_P-26_f_S-4_PS-M',2.928007e+001,2.495226e-001,2.353950e+001,3.193853e+001,3.452129e+001,1.098179e+001,3.431165e+002,4.704792e+002,1.563451e+002,1.253014e+002,3.180265e-001,7.303236e-001,1.159829e-001,2.451606e-001,5.141153e-001,3.981324e-001,3.700481e+000,1.618312e+000,4.054214e+000,2.883060e+000,1.502843e-001,8.056330e-001,3.093913e+001,3.859957e-001,1.093749e+001,1.132274e+000,2.314828e+001,5.035100e-001,6.168908e+000,1.282420e+000,6.037343e-002,2.212013e+000,1.260473e+000,1.011305e+000,5.383210e+000,1.289848e+000,8.765065e+000,1.841663e+000,2.312339e+001,5.053161e-001,5.358541e+002,3.227247e-001,1.328300e+003,1.629072e-001,-7.605131e+001,-1.052063e+000,1.612409e+003,1.391029e-001,9.404816e+002,3.914329e-001,-8.454372e+001,-8.638264e-001,2.634635e+003,9.253562e-002,8.139950e+002,4.503184e-001,-8.607804e+001,-8.381875e-001,-2.093499e+001,-3.168616e-001,2.865375e+001,3.150177e-001,-1.138101e-002,-2.910192e+000,-2.324397e-002,-4.208765e-001,1.749287e-001,7.168809e-001,3.507595e+001,2.884341e-001,9.904629e+000,1.171255e+000,2.508106e+001,5.188130e-001,5.351587e+000,1.535637e+000,-2.044428e+001,2.959128e+001,-5.790587e-002,-1.446590e-002,1.029247e-001,4.208417e+000,3.643725e+000,1.772222e-001,9.224396e-002,8.312500e-002,1.016562e-001,-3.243266e+001
'675_P-26_f_S-5_PS-M',2.986791e+001,1.668225e-001,2.877862e+001,3.062097e+001,3.305061e+001,4.271996e+000,9.949541e+001,4.392589e+001,7.859698e+001,7.653880e+001,1.903121e-001,1.015777e+000,6.936383e-002,7.749975e-002,2.870117e-001,2.176478e-001,2.926824e+000,2.499182e+000,3.914530e+000,3.368016e+000,8.988784e-002,8.734836e-001,3.013993e+001,2.955917e-001,1.049719e+001,7.287909e-001,1.991790e+001,4.878258e-001,8.465084e+000,7.533834e-001,3.547365e-002,2.427495e+000,1.113943e+000,1.161223e+000,6.982509e+000,7.594058e-001,1.250175e+001,1.360580e+000,2.697225e+001,2.711442e-001,5.552249e+002,3.094035e-001,1.325954e+003,1.427941e-001,-1.255646e+002,-6.954223e-001,1.626954e+003,1.260578e-001,9.343474e+002,4.311747e-001,-1.304536e+002,-6.170238e-001,2.660961e+003,1.033933e-001,8.557302e+002,5.046938e-001,-1.323092e+002,-5.921236e-001,-2.272100e+001,-2.868624e-001,3.134282e+001,2.440721e-001,-1.567345e-002,-1.980617e+000,-2.225158e-002,-4.538624e-001,1.380285e-001,7.244013e-001,3.708763e+001,2.274793e-001,1.025525e+001,1.036188e+000,2.625725e+001,4.024511e-001,9.598101e+000,9.263241e-001,-2.343198e+001,3.503094e+001,-6.806146e-002,-1.133518e-002,5.731509e-002,1.836394e+000,1.520270e+000,2.533333e-001,2.530261e-001,2.825000e-001,3.218469e-001,-3.685052e+001
'676_P-26_f_S-6_PS-M',2.946679e+001,2.102357e-001,2.833684e+001,3.198634e+001,3.344431e+001,5.107470e+000,9.920277e+002,8.023620e+002,1.396300e+002,1.280870e+002,2.266317e-001,7.935318e-001,7.425132e-002,1.780857e-001,3.279771e-001,2.537258e-001,2.896188e+000,1.726330e+000,2.415384e+000,1.870493e+000,1.120546e-001,7.326557e-001,3.180976e+001,3.384861e-001,1.293216e+001,7.341424e-001,2.134854e+001,4.247116e-001,1.021108e+001,7.180467e-001,5.226183e-002,2.209699e+000,1.255551e+000,1.059636e+000,6.810159e+000,8.858261e-001,7.047320e+000,2.367490e+000,2.684003e+001,5.642053e-001,5.531006e+002,3.837037e-001,1.399845e+003,1.473525e-001,-9.525375e+001,-9.000502e-001,1.625004e+003,1.316062e-001,1.022323e+003,3.607334e-001,-1.002683e+002,-7.808992e-001,2.684974e+003,1.035308e-001,9.235817e+002,5.084804e-001,-1.039468e+002,-7.234979e-001,-2.376342e+001,-2.436943e-001,3.345813e+001,2.034942e-001,-2.870137e-002,-1.001340e+000,-2.064968e-002,-4.582765e-001,1.384766e-001,6.650834e-001,3.629446e+001,2.950868e-001,1.235508e+001,9.020921e-001,2.505618e+001,3.527952e-001,1.042602e+001,8.540723e-001,-2.548417e+001,3.688440e+001,-7.843632e-002,-1.026773e-002,7.530225e-002,2.895323e+000,2.477478e+000,2.309091e-001,1.817818e-001,1.358333e-001,2.069806e-001,-3.608051e+001
'677_P-26_f_S-1_PS-M',2.660124e+001,3.200781e-001,1.357747e+001,3.086028e+001,3.259734e+001,1.901986e+001,8.806428e+001,4.992564e+001,1.917896e+001,0,1.191672e-001,8.008032e-001,6.955578e-002,7.361825e-002,1.643629e-001,9.480713e-002,7.049505e-001,5.077336e-001,3.078511e-001,2.279798e-001,7.417917e-002,7.006547e-001,2.774630e+001,2.675113e-001,1.152431e+001,4.246045e-001,1.905619e+001,5.781770e-001,8.254870e+000,5.582510e-001,2.383994e-002,5.341308e-001,9.292824e-001,5.231959e-001,4.045382e+000,1.826221e+000,2.982433e+000,1.349066e+000,2.183297e+001,2.527449e-001,5.680320e+002,3.663201e-001,1.430091e+003,1.602204e-001,-1.576983e+002,-4.663941e-001,1.674856e+003,1.676709e-001,1.162014e+003,4.099526e-001,-1.602097e+002,-4.186486e-001,2.588249e+003,1.580749e-001,1.063224e+003,3.633749e-001,-1.601760e+002,-4.196332e-001,-2.388632e+001,-1.009100e-001,3.406088e+001,1.359622e-001,-5.378533e-002,-5.297602e-001,-1.972968e-002,-5.244731e-001,1.178099e-001,6.856233e-001,3.436466e+001,2.730343e-001,1.161281e+001,4.138788e-001,2.660942e+001,5.722376e-001,6.809587e+000,5.286540e-001,-2.578558e+001,3.741177e+001,-7.908370e-002,-9.342025e-003,6.117715e-002,5.376344e-001,2.209945e+000,1.025000e-001,1.209080e-001,2.620000e-001,2.582557e-001,-4.225553e+001
'678_P-26_f_S-1_PS-M',2.840253e+001,2.539684e-001,2.674511e+001,3.083357e+001,3.365797e+001,6.912863e+000,3.521128e+002,2.245206e+002,6.009932e+001,0,1.222023e-001,8.827839e-001,6.835637e-002,7.207717e-002,1.356148e-001,6.725847e-002,7.275987e-001,5.038077e-001,5.448362e-001,3.764957e-002,6.494271e-002,7.215412e-001,2.752067e+001,2.966794e-001,1.251623e+001,4.376274e-001,1.618639e+001,5.907785e-001,6.943114e+000,8.058087e-001,1.886660e-002,7.613871e-001,1.153774e+000,7.515018e-001,5.336733e+000,1.143021e+000,5.389819e+000,6.339281e-001,2.542323e+001,2.857848e-001,5.232509e+002,3.865029e-001,1.322935e+003,1.400340e-001,-1.579076e+002,-4.599991e-001,1.652400e+003,1.654331e-001,9.911716e+002,4.083765e-001,-1.597570e+002,-4.104380e-001,2.596073e+003,1.270664e-001,8.911913e+002,2.651828e-001,-1.596066e+002,-4.146812e-001,-2.289343e+001,-1.983036e-001,3.151589e+001,2.472817e-001,-3.564620e-002,-6.479544e-001,-2.021827e-002,-3.450936e-001,1.115653e-001,6.509240e-001,3.359626e+001,3.315655e-001,1.482547e+001,3.085181e-001,2.458602e+001,5.566012e-001,5.491879e+000,1.699265e+000,-2.502530e+001,3.702937e+001,-7.416455e-002,-1.019590e-002,5.073247e-002,5.376344e-001,1.675978e+000,1.400000e-001,1.489967e-001,3.350000e-001,2.191461e-001,-4.118180e+001
'679_P-14_f_S-6_PS-F',3.455882e+001,1.273434e-001,3.268053e+001,3.562838e+001,3.753849e+001,4.857960e+000,1.691281e+002,9.814297e+001,5.217253e+001,8.709138e+001,9.382032e-001,7.268137e-001,2.832244e-001,8.695343e-001,1.375381e+000,1.092156e+000,1.921547e+001,1.299219e+001,1.100244e+001,4.544673e+000,5.825808e-001,9.317940e-001,1.399512e+001,1.288929e+000,1.039154e+001,1.584624e+000,4.043883e+000,3.809363e+000,3.536480e+000,3.508355e+000,3.489887e-002,1.454393e+000,1.439340e+000,8.380544e-001,6.572328e+000,7.715380e-001,6.639919e+000,1.159111e+000,1.705389e+001,5.997342e-001,5.953913e+002,4.494816e-001,1.224487e+003,2.349285e-001,-7.398579e+001,-1.146350e+000,1.630846e+003,1.833010e-001,9.409188e+002,4.446762e-001,-6.919760e+001,-1.088647e+000,2.627570e+003,1.284551e-001,8.737445e+002,4.765370e-001,-7.168586e+001,-1.027906e+000,-1.182473e+001,-8.976256e-001,2.151683e+001,5.609196e-001,8.255745e-002,3.226707e-001,-1.416133e-002,-1.006940e+000,7.348894e-001,7.449002e-001,2.029956e+001,7.243808e-001,7.228309e+000,2.303010e+000,5.650442e+000,2.867669e+000,6.248407e-001,2.043445e+001,-2.937290e+000,9.882352e+000,4.990118e-002,-1.242352e-003,1.735849e-001,4.007286e+000,2.205882e+000,3.250000e-001,2.319662e-001,9.923077e-002,8.315524e-002,-2.503498e+001
'680_P-26_f_S-1_PS-M',2.648824e+001,3.224960e-001,1.492167e+001,3.009120e+001,3.421869e+001,1.929701e+001,6.137017e+002,8.561782e+002,7.605341e+001,4.188238e+001,1.321560e-001,9.296660e-001,6.785205e-002,7.242967e-002,1.695680e-001,1.017159e-001,1.940344e+000,1.994807e+000,1.183315e+000,1.056490e+000,7.354887e-002,8.037954e-001,2.800819e+001,3.604737e-001,1.142534e+001,5.869976e-001,1.637760e+001,4.688857e-001,7.746576e+000,7.131478e-001,9.903847e-002,2.039267e+000,1.357668e+000,8.315282e-001,4.262333e+000,1.741472e+000,3.600366e+000,6.317042e+000,2.410835e+001,3.875131e-001,5.520779e+002,3.440634e-001,1.364843e+003,1.384550e-001,-1.524467e+002,-5.089540e-001,1.657213e+003,1.186427e-001,9.839333e+002,3.401225e-001,-1.552733e+002,-4.588217e-001,2.597692e+003,1.040403e-001,9.950876e+002,3.476985e-001,-1.561409e+002,-4.476621e-001,-2.133315e+001,-3.009842e-001,2.963925e+001,3.118190e-001,-2.615458e-002,-1.023232e+000,-2.350502e-002,-3.865609e-001,1.303391e-001,6.890873e-001,3.493666e+001,4.182863e-001,1.110803e+001,8.239060e-001,2.134470e+001,5.680434e-001,6.776646e+000,1.273246e+000,-2.536898e+001,3.701634e+001,-7.519436e-002,-9.875372e-003,5.329823e-002,6.993007e-001,1.423488e+000,1.650000e-001,1.167262e-001,4.120000e-001,4.004697e-001,-4.085513e+001
'681_P-26_f_S-2_PS-S',2.907743e+001,2.746639e-001,2.038299e+001,3.374187e+001,3.453888e+001,1.415589e+001,3.294846e+002,2.508736e+002,4.107866e+002,6.836943e+002,1.802122e-001,9.660604e-001,7.302029e-002,8.792988e-002,2.656769e-001,1.926567e-001,3.300097e+000,2.659835e+000,3.332180e+000,2.285309e+000,9.916103e-002,1.024891e+000,2.435008e+001,3.496360e-001,1.493720e+001,5.514965e-001,1.939171e+001,5.283481e-001,7.480874e+000,7.646430e-001,7.967295e-002,1.948367e+000,1.200878e+000,9.222280e-001,6.030130e+000,1.210220e+000,9.412437e+000,1.821234e+000,2.278856e+001,7.117879e-001,4.950538e+002,2.970144e-001,1.327178e+003,1.876608e-001,-1.407441e+002,-5.872511e-001,1.675067e+003,1.387815e-001,9.424766e+002,4.814411e-001,-1.446527e+002,-5.104995e-001,2.631261e+003,9.130131e-002,8.068093e+002,4.551200e-001,-1.441536e+002,-5.184017e-001,-2.345008e+001,-2.284573e-001,3.071257e+001,2.588169e-001,-7.537572e-003,-5.172976e+000,-1.787306e-002,-4.391006e-001,1.704531e-001,8.172897e-001,2.902254e+001,3.202001e-001,1.914582e+001,4.639579e-001,2.759383e+001,4.341249e-001,7.708689e+000,9.676229e-001,-2.256009e+001,3.322717e+001,-6.856744e-002,-9.351172e-003,6.340172e-002,2.238806e+000,2.071563e+000,1.509091e-001,1.656642e-001,3.118182e-001,2.725575e-001,-3.601698e+001
'682_P-27_m_S-1_PS-S',2.466332e+001,7.754811e-002,2.428101e+001,2.502559e+001,2.557731e+001,1.296303e+000,1.081668e-001,0,0,0,2.514223e-001,1.873235e+000,3.013463e-002,3.569542e-002,2.751303e-001,2.449957e-001,2.055787e+000,8.642206e-001,1.341526e+000,9.723918e-001,1.098456e-001,1.372858e+000,1.707369e+001,8.572297e-001,1.319985e+001,8.872421e-001,1.321815e+001,9.703774e-001,1.162741e+001,1.044798e+000,1.633061e-002,8.930078e-001,1.248325e+000,1.064507e+000,5.851728e+000,7.417808e-001,1.818065e+000,2.181620e+000,2.225195e+001,3.111215e-001,4.165426e+002,2.844029e-001,1.110252e+003,1.161023e-001,-1.547010e+002,-5.350541e-001,1.370773e+003,1.245934e-001,8.394063e+002,2.189372e-001,-1.576759e+002,-4.929848e-001,2.305897e+003,9.113520e-002,7.176716e+002,1.996356e-001,-1.593192e+002,-4.683214e-001,-1.311552e+001,-7.734374e-001,2.463436e+001,3.752991e-001,2.456224e-002,1.874367e+000,-1.424116e-002,-5.061507e-001,3.399175e-001,5.185505e-001,3.539573e+001,3.943551e-001,3.283749e-001,3.999715e+001,1.118504e+001,1.844544e+000,1.135235e+000,1.460525e+001,-2.796131e+001,3.963797e+001,-8.392762e-002,-1.146829e-003,4.475252e-002,8.474576e-001,4.329004e-001,5.000000e-001,0,8.900000e-001,4.300000e-001,-3.325669e+001
'683_P-27_m_S-2_PS-S',2.605466e+001,2.294421e-001,2.440662e+001,2.526737e+001,2.619713e+001,1.790503e+000,2.740238e+002,1.888169e+002,2.317916e+001,0,5.571732e-001,7.775043e-001,1.989157e-001,4.459924e-001,8.895208e-001,6.906052e-001,5.196669e+000,2.875018e+000,6.309301e+000,4.005700e+000,2.871996e-001,7.938781e-001,3.059859e+001,5.465201e-001,9.244093e+000,1.491173e+000,1.621690e+001,8.253382e-001,1.217663e+001,1.059215e+000,2.201015e-002,1.095620e+000,1.387848e+000,8.903654e-001,5.434299e+000,7.854376e-001,2.791067e+000,1.593329e+000,2.628966e+001,4.258634e-001,4.966167e+002,4.330806e-001,1.227041e+003,1.490174e-001,-4.211111e+001,-1.694251e+000,1.506220e+003,1.727294e-001,9.848027e+002,2.628550e-001,-5.280721e+001,-1.249997e+000,2.449402e+003,1.333007e-001,9.581357e+002,3.918176e-001,-5.650673e+001,-1.120526e+000,-1.823326e+001,-5.763121e-001,2.975838e+001,3.942430e-001,-3.313438e-003,-1.476162e+001,-1.388672e-002,-7.148178e-001,3.304288e-001,7.051765e-001,3.547914e+001,4.119537e-001,7.268723e+000,1.990266e+000,1.534583e+001,9.594120e-001,1.122132e+001,1.213670e+000,-2.187264e+001,3.134067e+001,-8.106834e-002,-5.826462e-004,1.301536e-001,3.389831e+000,2.173913e+000,3.700000e-001,2.293469e-001,7.000000e-002,5.761944e-002,-2.980227e+001
'684_P-27_m_S-3_PS-S',2.514756e+001,5.915300e-002,2.415412e+001,2.538192e+001,2.600144e+001,1.847322e+000,1.048743e+002,9.302309e+001,4.315328e+001,3.642154e+001,5.719945e-001,8.211048e-001,4.133684e-002,4.902432e-001,1.062800e+000,1.021463e+000,6.162571e+000,3.305579e+000,7.327744e+000,5.817912e+000,2.843389e-001,7.691161e-001,2.972525e+001,5.126053e-001,7.826226e+000,1.767658e+000,1.572784e+001,8.150893e-001,8.653996e+000,1.297491e+000,3.967343e-002,1.731336e+000,1.300075e+000,8.738552e-001,4.735107e+000,9.200791e-001,3.000819e+000,1.424780e+000,2.695984e+001,3.740556e-001,4.372071e+002,2.737575e-001,1.243932e+003,1.416314e-001,-6.002112e+001,-1.450374e+000,1.455375e+003,1.164573e-001,9.384261e+002,2.399384e-001,-7.033527e+001,-1.146634e+000,2.413989e+003,1.060011e-001,9.244690e+002,2.962907e-001,-7.509288e+001,-1.032257e+000,-1.726695e+001,-5.440906e-001,2.885830e+001,3.139906e-001,1.157821e-002,3.421207e+000,-1.716021e-002,-7.064134e-001,3.689458e-001,5.515181e-001,3.698330e+001,3.058517e-001,4.047066e+000,3.567855e+000,1.604743e+001,9.293416e-001,6.554717e+000,1.778782e+000,-2.581474e+001,3.700002e+001,-8.844548e-002,-2.629594e-003,8.888853e-002,3.151863e+000,1.744186e+000,3.983333e-001,2.174409e-001,1.516667e-001,2.084400e-001,-2.986121e+001
'685_P-27_m_S-4_PS-S',2.600965e+001,8.694814e-002,2.459090e+001,2.647999e+001,2.746470e+001,2.873802e+000,1.197517e+002,1.060476e+002,4.127093e+001,4.215628e+001,4.555138e-001,9.559810e-001,3.700085e-002,3.668621e-001,8.721011e-001,8.351002e-001,5.773746e+000,2.940063e+000,6.260377e+000,3.743067e+000,2.728350e-001,9.729350e-001,2.640947e+001,5.448419e-001,1.213293e+001,9.847568e-001,1.458755e+001,9.826369e-001,9.166610e+000,1.212104e+000,4.502736e-002,2.063579e+000,1.435882e+000,9.232669e-001,5.135371e+000,9.226208e-001,6.713132e+000,1.714114e+000,2.898011e+001,3.701617e-001,4.609786e+002,3.481466e-001,1.283059e+003,1.588109e-001,-8.849037e+001,-1.079748e+000,1.474003e+003,1.491843e-001,9.782613e+002,3.726401e-001,-9.534915e+001,-9.320562e-001,2.467397e+003,9.263052e-002,8.632210e+002,3.923589e-001,-9.946110e+001,-8.568302e-001,-1.736898e+001,-4.913925e-001,2.939696e+001,2.975025e-001,1.193959e-002,3.218409e+000,-1.706197e-002,-7.324091e-001,4.162445e-001,6.450444e-001,3.488456e+001,3.268369e-001,7.841265e+000,1.661230e+000,1.350175e+001,1.332293e+000,5.362662e+000,2.280334e+000,-2.863597e+001,4.061786e+001,-8.723067e-002,-3.045025e-003,8.310704e-002,2.466091e+000,1.612903e+000,3.461538e-001,2.595718e-001,2.523077e-001,3.676778e-001,-2.924514e+001
'686_P-27_m_S-5_PS-S',2.664444e+001,1.534947e-001,2.581413e+001,2.649460e+001,2.727480e+001,1.460670e+000,1.212287e+003,1.602178e+003,4.936181e+001,4.707490e+001,4.216430e-001,9.914800e-001,3.399921e-002,3.597250e-001,7.494689e-001,7.154697e-001,7.890699e+000,4.046281e+000,5.845009e+000,4.286832e+000,2.717793e-001,1.145875e+000,2.488897e+001,6.598059e-001,1.303735e+001,7.918658e-001,1.587882e+001,7.411312e-001,1.027269e+001,9.751509e-001,4.172955e-002,2.152479e+000,1.274555e+000,8.115290e-001,5.635301e+000,6.006721e-001,7.444179e+000,9.785267e-001,3.187146e+001,2.923779e-001,5.306102e+002,3.832976e-001,1.310613e+003,1.785680e-001,-9.994872e+001,-9.558479e-001,1.519615e+003,1.470617e-001,1.032747e+003,3.568028e-001,-1.065659e+002,-8.245686e-001,2.531335e+003,1.183608e-001,8.895695e+002,3.507617e-001,-1.098070e+002,-7.674484e-001,-1.930453e+001,-4.790349e-001,3.087750e+001,3.326598e-001,9.038350e-003,4.395271e+000,-1.775585e-002,-6.653721e-001,4.464815e-001,7.692214e-001,3.636588e+001,3.639739e-001,8.421304e+000,1.340273e+000,1.579887e+001,9.201825e-001,6.854150e+000,1.550379e+000,-2.717909e+001,3.853706e+001,-8.994430e-002,-2.925698e-003,8.493128e-002,2.935421e+000,1.778656e+000,2.822222e-001,2.501456e-001,2.330000e-001,3.330480e-001,-2.962607e+001
'687_P-27_m_S-6_PS-S',2.518122e+001,9.061375e-002,2.373491e+001,2.580300e+001,2.699132e+001,3.256407e+000,1.607502e+002,1.639388e+002,4.534747e+001,3.184437e+001,3.590254e-001,1.123085e+000,3.369684e-002,1.495075e-001,7.287734e-001,6.950765e-001,6.513802e+000,2.191828e+000,6.420479e+000,3.568895e+000,2.177245e-001,1.012879e+000,2.435313e+001,6.305161e-001,1.262964e+001,9.868103e-001,1.514564e+001,8.818821e-001,1.142386e+001,9.614570e-001,3.875102e-002,1.257171e+000,1.499648e+000,8.689396e-001,3.995791e+000,1.029442e+000,4.756118e+000,1.435054e+000,2.842392e+001,2.966366e-001,5.165883e+002,3.954178e-001,1.310421e+003,2.069250e-001,-1.139331e+002,-8.301118e-001,1.523501e+003,1.557111e-001,1.052335e+003,3.781350e-001,-1.189945e+002,-7.426934e-001,2.484854e+003,1.202814e-001,9.413456e+002,3.859862e-001,-1.218543e+002,-6.980763e-001,-1.721498e+001,-5.769716e-001,2.907194e+001,3.190155e-001,5.121714e-003,7.387281e+000,-1.555450e-002,-7.499285e-001,3.871577e-001,5.757031e-001,3.612774e+001,3.703349e-001,6.366097e+000,2.361108e+000,1.574436e+001,1.129637e+000,6.313859e+000,2.020611e+000,-2.866761e+001,4.097678e+001,-9.144328e-002,-1.465532e-003,8.254973e-002,2.466091e+000,1.616915e+000,2.700000e-001,2.838201e-001,3.845454e-001,7.092296e-001,-3.223001e+001
'688_P-27_m_S-1_PS-L',3.556670e+001,3.630706e-001,2.774012e+001,3.126727e+001,3.518484e+001,7.444723e+000,-1.003162e+001,2.982538e+001,7.989346e+001,0,6.335397e-001,1.513301e+000,3.676581e-002,5.704407e-002,1.065806e+000,1.029040e+000,2.404627e+000,1.690796e+000,4.082285e+000,0,5.498070e-001,1.790557e+000,1.737355e+001,1.092243e+000,1.091092e+001,1.106611e+000,9.536639e+000,2.354161e+000,5.675199e+000,2.634244e+000,3.957199e-002,9.613680e-001,1.260815e+000,9.384400e-001,5.458301e+000,1.443301e+000,2.877289e+000,3.865975e+000,2.118878e+001,5.993715e-001,5.144564e+002,3.752192e-001,1.048145e+003,4.279222e-001,-1.391354e+002,-6.495025e-001,1.503087e+003,1.622755e-001,9.599360e+002,4.129468e-001,-1.300490e+002,-6.890566e-001,2.375995e+003,1.044749e-001,7.697442e+002,3.723515e-001,-1.274337e+002,-6.929271e-001,-7.841156e+000,-1.964754e+000,2.184435e+001,8.542551e-001,2.750217e-002,1.927453e+000,-1.268638e-002,-1.003108e+000,1.305240e+000,9.675527e-001,1.985595e+001,1.384115e+000,2.934950e+000,5.203765e+000,1.484667e+000,2.261079e+001,-6.956010e+000,-2.101166e+000,-3.006644e+001,4.214210e+001,-8.927885e-002,-3.928944e-003,8.112340e-002,4.739337e-001,9.756098e-001,4.050000e-001,3.750000e-001,3.966667e-001,2.740235e-001,-2.270758e+001
'689_P-27_m_S-2_PS-L',3.222327e+001,2.932477e-001,2.405106e+001,3.128932e+001,3.795179e+001,1.390073e+001,4.238611e+002,2.905535e+002,5.186373e+001,2.045810e+001,9.112305e-001,1.127583e+000,3.725584e-002,4.367655e-001,1.851961e+000,1.814705e+000,1.083326e+001,5.103133e+000,1.155704e+001,5.073674e+000,6.788924e-001,1.217988e+000,2.162244e+001,7.999738e-001,7.981526e+000,1.976843e+000,7.790003e+000,2.347583e+000,8.007818e+000,1.691746e+000,3.515822e-002,1.153410e+000,1.696264e+000,7.445906e-001,5.406906e+000,1.188225e+000,5.821133e+000,1.805300e+000,2.202063e+001,5.199659e-001,5.688669e+002,4.731231e-001,1.230705e+003,2.325537e-001,-9.187392e+001,-1.019300e+000,1.555919e+003,1.697058e-001,9.774117e+002,3.601498e-001,-8.524010e+001,-1.022537e+000,2.546704e+003,1.247290e-001,8.636256e+002,3.713689e-001,-8.746194e+001,-9.588642e-001,-1.442574e+001,-8.964525e-001,2.693071e+001,5.274560e-001,1.738441e-002,3.125442e+000,-1.230215e-002,-1.129009e+000,1.038844e+000,8.320118e-001,2.684111e+001,6.879606e-001,1.460606e+000,1.127863e+001,3.276559e+000,6.580796e+000,3.810561e+000,3.843486e+000,-2.924153e+001,4.108488e+001,-9.097298e-002,-2.854552e-003,8.573630e-002,1.939058e+000,1.685393e+000,3.600000e-001,4.014142e-001,1.757143e-001,2.557821e-001,-2.185343e+001
